StatusKey,reservation_status_date,is_canceled,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,days_in_waiting_list,reservation_status,stays_in_weekend_nights,stays_in_week_nights
20029,2017-06-05,1,0,0,0,0,Canceled,2,3
20030,2017-06-05,0,0,0,0,0,Check-Out,3,5
20031,2017-06-05,1,0,0,0,0,Canceled,0,3
20032,2017-06-05,0,0,0,0,0,Check-Out,1,4
20033,2017-06-05,1,0,0,0,0,No-Show,1,0
20034,2017-06-05,1,0,0,0,0,Canceled,0,2
20035,2017-06-06,0,1,0,1,0,Check-Out,1,0
20036,2017-06-06,1,0,0,0,0,Canceled,2,1
20037,2017-06-06,1,0,0,0,0,Canceled,0,4
20038,2017-06-06,1,0,0,0,0,Canceled,1,2
20039,2017-06-06,1,0,0,0,0,Canceled,2,6
20040,2017-06-06,1,0,0,0,0,No-Show,0,2
20041,2017-06-06,1,0,0,0,0,Canceled,2,2
20042,2017-06-06,0,0,0,0,0,Check-Out,2,5
20043,2017-06-06,0,0,0,0,0,Check-Out,4,10
20044,2017-06-06,0,1,1,16,0,Check-Out,1,0
20045,2017-06-06,1,0,0,0,0,Canceled,1,1
20046,2017-06-06,0,1,0,2,0,Check-Out,1,0
20047,2017-06-06,0,0,0,0,0,Check-Out,2,0
20048,2017-06-06,1,0,0,0,0,Canceled,2,5
20049,2017-06-06,0,1,2,10,0,Check-Out,1,0
20050,2017-06-06,0,0,0,0,0,Check-Out,2,4
20051,2017-06-06,1,0,0,0,0,Canceled,1,3
20052,2017-06-06,1,0,0,0,0,Canceled,0,1
20053,2017-06-06,0,0,0,0,0,Check-Out,2,1
20054,2017-06-06,0,0,0,0,0,Check-Out,2,2
20055,2017-06-06,1,0,0,0,0,Canceled,1,0
20056,2017-06-06,1,0,0,0,0,Canceled,0,2
20057,2017-06-06,0,0,0,0,0,Check-Out,1,0
20058,2017-06-06,0,0,0,0,0,Check-Out,2,3
20059,2017-06-06,1,0,0,0,0,Canceled,0,3
20060,2017-06-07,1,0,0,0,0,Canceled,1,0
20061,2017-06-07,1,0,0,0,0,Canceled,0,3
20062,2017-06-07,0,1,0,3,0,Check-Out,0,1
20063,2017-06-07,0,0,0,0,0,Check-Out,4,6
20064,2017-06-07,0,0,0,0,0,Check-Out,0,0
20065,2017-06-07,1,0,0,0,0,Canceled,2,1
20066,2017-06-07,0,0,0,0,0,Check-Out,2,3
20067,2017-06-07,0,0,0,0,0,Check-Out,2,4
20068,2017-06-07,1,0,0,0,0,Canceled,1,3
20069,2017-06-07,0,1,0,4,0,Check-Out,1,1
20070,2017-06-07,0,1,0,1,0,Check-Out,0,1
20071,2017-06-07,0,1,0,14,0,Check-Out,1,1
20072,2017-06-07,1,0,0,0,0,Canceled,1,2
20073,2017-06-07,0,0,0,0,0,Check-Out,2,1
20074,2017-06-07,1,1,1,1,0,Canceled,0,1
20075,2017-06-07,1,0,0,0,0,Canceled,0,4
20076,2017-06-07,1,0,0,0,0,Canceled,0,1
20077,2017-06-07,0,0,0,0,0,Check-Out,0,1
20078,2017-06-07,0,0,0,0,0,Check-Out,1,1
20079,2017-06-07,0,0,0,0,0,Check-Out,2,5
20080,2017-06-07,0,0,0,0,0,Check-Out,3,6
20081,2017-06-07,0,0,0,0,0,Check-Out,2,2
20082,2017-06-07,1,0,0,0,0,Canceled,1,4
20083,2017-06-07,1,0,0,0,0,Canceled,0,2
20084,2017-06-07,1,0,0,0,0,Canceled,1,1
20085,2017-06-07,1,0,0,0,0,Canceled,2,3
20086,2017-06-07,1,0,0,0,0,Canceled,2,4
20087,2017-06-08,1,0,0,0,0,Canceled,2,0
20088,2017-06-08,1,0,0,0,0,Canceled,2,4
20089,2017-06-08,1,0,0,0,0,Canceled,2,1
20090,2017-06-08,0,0,0,0,0,Check-Out,4,7
20091,2017-06-08,1,0,0,0,0,Canceled,1,1
20092,2017-06-08,0,0,0,0,0,Check-Out,2,4
20093,2017-06-08,0,1,1,1,0,Check-Out,1,2
20094,2017-06-08,1,0,0,0,0,Canceled,2,2
20095,2017-06-08,0,1,0,2,0,Check-Out,0,1
20096,2017-06-08,1,0,0,0,0,Canceled,1,4
20097,2017-06-08,0,1,1,22,0,Check-Out,0,1
20098,2017-06-08,1,0,0,0,0,Canceled,2,5
20099,2017-06-08,0,1,0,1,0,Check-Out,0,0
20100,2017-06-08,0,1,0,1,0,Check-Out,1,2
20101,2017-06-08,1,0,0,0,0,Canceled,1,2
20102,2017-06-08,1,0,0,0,0,Canceled,1,0
20103,2017-06-08,0,1,0,9,0,Check-Out,0,1
20104,2017-06-08,0,0,0,0,0,Check-Out,4,10
20105,2017-06-08,0,0,0,0,0,Check-Out,3,7
20106,2017-06-08,0,1,0,4,0,Check-Out,0,2
20107,2017-06-08,0,0,0,0,0,Check-Out,1,2
20108,2017-06-08,1,0,0,0,0,Canceled,2,3
20109,2017-06-08,0,0,0,0,0,Check-Out,0,1
20110,2017-06-08,1,0,0,0,0,Canceled,1,3
20111,2017-06-08,0,0,0,0,0,Check-Out,2,2
20112,2017-06-08,1,0,0,0,0,Canceled,0,2
20113,2017-06-08,0,0,0,0,0,Check-Out,2,7
20114,2017-06-08,0,0,0,0,0,Check-Out,2,5
20115,2017-06-08,1,1,2,1,0,Canceled,2,2
20116,2017-06-08,1,0,0,0,0,Canceled,0,3
20117,2017-06-08,0,0,0,0,0,Check-Out,0,2
20118,2017-06-08,1,0,0,0,0,Canceled,4,10
20119,2017-06-08,0,1,0,1,0,Check-Out,0,1
20120,2017-06-08,0,0,0,0,0,Check-Out,2,6
20121,2017-06-08,1,0,0,0,0,Canceled,0,1
20122,2017-06-08,0,0,0,0,0,Check-Out,2,3
20123,2017-06-09,1,0,0,0,0,Canceled,0,1
20124,2017-06-09,1,0,0,0,0,Canceled,2,5
20125,2017-06-09,1,0,0,0,0,Canceled,2,2
20126,2017-06-09,0,1,0,2,0,Check-Out,0,2
20127,2017-06-09,0,1,0,15,0,Check-Out,0,2
20128,2017-06-09,0,1,6,65,0,Check-Out,0,3
20129,2017-06-09,1,0,0,0,0,Canceled,0,5
20130,2017-06-09,1,0,0,0,0,Canceled,2,3
20131,2017-06-09,0,1,0,2,0,Check-Out,0,3
20132,2017-06-09,0,1,0,1,0,Check-Out,1,3
20133,2017-06-09,0,1,0,3,0,Check-Out,0,2
20134,2017-06-09,0,1,0,3,0,Check-Out,0,3
20135,2017-06-09,0,1,0,0,0,Check-Out,0,1
20136,2017-06-09,1,0,0,0,0,No-Show,2,4
20137,2017-06-09,0,1,0,1,0,Check-Out,4,10
20138,2017-06-09,1,0,0,0,0,Canceled,1,0
20139,2017-06-09,1,0,0,0,0,Canceled,1,1
20140,2017-06-09,1,0,0,0,0,Canceled,1,4
20141,2017-06-09,1,0,0,0,0,Canceled,0,3
20142,2017-06-09,1,0,0,0,0,Canceled,0,2
20143,2017-06-09,0,0,0,0,0,Check-Out,0,3
20144,2017-06-09,0,0,0,0,0,Check-Out,2,3
20145,2017-06-09,0,0,0,0,0,Check-Out,0,1
20146,2017-06-09,0,0,0,0,0,Check-Out,0,2
20147,2017-06-09,1,0,0,0,0,Canceled,1,3
20148,2017-06-09,0,0,0,0,0,Check-Out,1,3
20149,2017-06-09,0,0,0,0,0,Check-Out,2,4
20150,2017-06-09,1,0,0,0,0,Canceled,1,2
20151,2017-06-09,0,0,0,0,0,Check-Out,2,5
20152,2017-06-09,1,0,0,0,0,Canceled,1,5
20153,2017-06-09,0,0,0,0,0,Check-Out,2,8
20154,2017-06-09,0,0,0,0,0,Check-Out,2,7
20155,2017-06-09,0,1,0,1,0,Check-Out,0,1
20156,2017-06-10,1,0,0,0,0,No-Show,0,1
20157,2017-06-10,0,0,0,0,0,Check-Out,2,6
20158,2017-06-10,0,1,0,4,0,Check-Out,0,1
20159,2017-06-10,0,1,0,2,0,Check-Out,2,5
20160,2017-06-10,1,0,0,0,0,Canceled,2,2
20161,2017-06-10,1,0,0,0,0,Canceled,2,1
20162,2017-06-10,0,1,0,1,0,Check-Out,0,2
20163,2017-06-10,1,0,0,0,0,Canceled,2,5
20164,2017-06-10,1,0,0,0,0,Canceled,0,1
20165,2017-06-10,1,0,0,0,0,No-Show,2,5
20166,2017-06-10,0,1,0,7,0,Check-Out,0,1
20167,2017-06-10,1,0,0,0,0,Canceled,2,3
20168,2017-06-10,1,0,0,0,0,Canceled,1,4
20169,2017-06-10,1,0,0,0,0,Canceled,1,2
20170,2017-06-10,1,0,0,0,0,Canceled,4,10
20171,2017-06-10,1,0,0,0,0,Canceled,1,3
20172,2017-06-10,0,0,0,0,0,Check-Out,2,5
20173,2017-06-10,0,0,0,0,0,Check-Out,0,3
20174,2017-06-10,0,0,0,0,0,Check-Out,0,4
20175,2017-06-10,0,0,0,0,0,Check-Out,0,1
20176,2017-06-10,0,0,0,0,0,Check-Out,1,4
20177,2017-06-10,0,0,0,0,0,Check-Out,2,4
20178,2017-06-10,1,0,0,0,0,Canceled,0,4
20179,2017-06-10,1,0,0,0,0,Canceled,0,3
20180,2017-06-10,0,0,0,0,0,Check-Out,0,2
20181,2017-06-11,1,0,0,0,0,Canceled,1,1
20182,2017-06-11,1,0,0,0,0,Canceled,1,4
20183,2017-06-11,1,0,0,0,0,No-Show,1,0
20184,2017-06-11,0,0,0,0,0,Check-Out,0,4
20185,2017-06-11,1,0,0,0,0,Canceled,2,6
20186,2017-06-11,0,0,0,0,0,Check-Out,2,8
20187,2017-06-11,0,0,0,0,0,Check-Out,4,10
20188,2017-06-11,0,0,0,0,0,Check-Out,0,5
20189,2017-06-11,0,0,0,0,0,Check-Out,2,9
20190,2017-06-11,1,0,0,0,0,Canceled,0,3
20191,2017-06-11,0,0,0,0,0,Check-Out,0,3
20192,2017-06-11,1,0,0,0,0,Canceled,2,2
20193,2017-06-11,1,0,0,0,0,Canceled,1,2
20194,2017-06-11,0,1,0,1,0,Check-Out,0,5
20195,2017-06-11,1,0,0,0,0,Canceled,1,0
20196,2017-06-11,0,0,0,0,0,Check-Out,0,1
20197,2017-06-11,1,1,0,2,0,No-Show,2,1
20198,2017-06-11,0,0,0,0,0,Check-Out,1,5
20199,2017-06-11,0,0,0,0,0,Check-Out,0,2
20200,2017-06-11,0,0,0,0,0,Check-Out,2,5
20201,2017-06-11,0,1,0,1,0,Check-Out,0,3
20202,2017-06-12,1,0,0,0,0,Canceled,0,2
20203,2017-06-12,0,0,0,0,0,Check-Out,1,4
20204,2017-06-12,0,1,0,10,0,Check-Out,1,0
20205,2017-06-12,1,0,0,0,0,No-Show,1,2
20206,2017-06-12,1,0,0,0,0,Canceled,1,1
20207,2017-06-12,0,0,0,0,0,Check-Out,3,8
20208,2017-06-12,1,0,0,0,0,Canceled,3,6
20209,2017-06-12,1,1,0,1,0,Canceled,1,1
20210,2017-06-12,1,0,0,0,0,Canceled,1,2
20211,2017-06-12,1,0,0,0,0,Canceled,0,5
20212,2017-06-12,1,0,0,0,0,Canceled,1,4
20213,2017-06-12,0,0,0,0,0,Check-Out,4,10
20214,2017-06-12,1,0,1,1,0,Canceled,2,5
20215,2017-06-12,1,0,0,0,0,Canceled,3,5
20216,2017-06-12,1,0,0,0,0,Canceled,0,3
20217,2017-06-12,1,0,0,0,0,Canceled,1,5
20218,2017-06-12,1,0,0,0,0,Canceled,2,5
20219,2017-06-12,0,0,0,0,0,Check-Out,3,7
20220,2017-06-12,0,0,0,0,0,Check-Out,3,5
20221,2017-06-12,0,0,0,0,0,Check-Out,1,2
20222,2017-06-12,0,0,0,0,0,Check-Out,1,0
20223,2017-06-12,0,0,0,0,0,Check-Out,1,1
20224,2017-06-12,0,0,0,0,0,Check-Out,1,3
20225,2017-06-12,1,0,0,0,0,Canceled,2,1
20226,2017-06-12,0,0,0,0,0,Check-Out,2,5
20227,2017-06-12,1,0,0,0,0,Canceled,2,4
20228,2017-06-12,1,0,0,0,0,No-Show,1,1
20229,2017-06-12,1,0,0,0,0,Canceled,0,1
20230,2017-06-13,0,0,0,0,0,Check-Out,1,0
20231,2017-06-13,0,1,0,1,0,Check-Out,1,0
20232,2017-06-13,1,0,0,0,0,No-Show,0,1
20233,2017-06-13,1,0,0,0,0,Canceled,2,4
20234,2017-06-13,1,0,0,0,0,Canceled,2,2
20235,2017-06-13,0,0,2,13,0,Check-Out,1,0
20236,2017-06-13,1,0,0,0,0,Canceled,2,3
20237,2017-06-13,1,0,0,0,0,Canceled,1,5
20238,2017-06-13,0,0,1,0,0,Check-Out,2,2
20239,2017-06-13,1,0,0,0,0,Canceled,1,2
20240,2017-06-13,1,0,0,0,0,Canceled,0,3
20241,2017-06-13,0,0,0,0,0,Check-Out,2,0
20242,2017-06-13,0,0,0,0,0,Check-Out,3,5
20243,2017-06-13,0,0,0,0,0,Check-Out,2,4
20244,2017-06-13,0,0,0,0,0,Check-Out,2,5
20245,2017-06-13,1,0,0,0,0,Canceled,0,2
20246,2017-06-13,0,0,0,0,0,Check-Out,2,3
20247,2017-06-13,1,0,0,0,0,Canceled,0,1
20248,2017-06-13,0,1,0,1,0,Check-Out,2,5
20249,2017-06-13,1,0,0,0,0,Canceled,0,4
20250,2017-06-13,1,0,0,0,0,Canceled,2,5
20251,2017-06-13,0,0,0,0,0,Check-Out,4,6
20252,2017-06-13,0,0,0,0,0,Check-Out,2,2
20253,2017-06-13,0,0,0,0,0,Check-Out,2,1
20254,2017-06-14,1,0,0,0,0,Canceled,2,1
20255,2017-06-14,0,1,0,0,0,Check-Out,4,6
20256,2017-06-14,0,0,0,0,0,Check-Out,4,6
20257,2017-06-14,1,0,0,0,0,Canceled,0,1
20258,2017-06-14,1,0,0,0,0,Canceled,8,19
20259,2017-06-14,0,1,0,4,0,Check-Out,1,1
20260,2017-06-14,0,1,0,2,0,Check-Out,2,1
20261,2017-06-14,0,1,0,7,0,Check-Out,1,1
20262,2017-06-14,1,0,0,0,0,Canceled,3,7
20263,2017-06-14,1,0,0,0,0,Canceled,0,2
20264,2017-06-14,1,0,0,0,0,Canceled,1,1
20265,2017-06-14,0,1,0,2,0,Check-Out,0,1
20266,2017-06-14,0,0,0,0,0,Check-Out,2,5
20267,2017-06-14,0,0,0,0,0,Check-Out,2,3
20268,2017-06-14,1,0,0,0,0,Canceled,1,2
20269,2017-06-14,0,0,0,0,0,Check-Out,1,1
20270,2017-06-14,0,0,0,0,0,Check-Out,0,1
20271,2017-06-14,0,0,0,0,0,Check-Out,2,6
20272,2017-06-14,0,1,0,2,0,Check-Out,1,1
20273,2017-06-14,0,0,0,0,0,Check-Out,2,1
20274,2017-06-14,1,0,0,0,0,Canceled,0,3
20275,2017-06-14,0,1,0,0,0,Check-Out,0,0
20276,2017-06-14,0,0,0,0,0,Check-Out,2,2
20277,2017-06-14,1,0,0,0,0,Canceled,2,4
20278,2017-06-14,1,0,0,0,0,Canceled,1,3
20279,2017-06-15,1,0,0,0,0,Canceled,2,5
20280,2017-06-15,1,0,0,0,0,Canceled,2,6
20281,2017-06-15,0,1,4,15,0,Check-Out,0,1
20282,2017-06-15,1,0,0,0,0,Canceled,2,7
20283,2017-06-15,1,0,0,0,0,Canceled,0,3
20284,2017-06-15,1,0,0,0,0,Canceled,0,1
20285,2017-06-15,0,1,0,0,0,Check-Out,0,1
20286,2017-06-15,1,0,0,0,0,Canceled,1,2
20287,2017-06-15,0,1,1,1,0,Check-Out,1,2
20288,2017-06-15,1,0,0,0,0,Canceled,1,0
20289,2017-06-15,0,0,0,0,0,Check-Out,3,7
20290,2017-06-15,1,0,0,0,0,Canceled,1,5
20291,2017-06-15,0,1,0,1,0,Check-Out,4,10
20292,2017-06-15,1,0,0,0,0,Canceled,2,2
20293,2017-06-15,0,0,0,0,0,Check-Out,2,3
20294,2017-06-15,0,0,0,0,0,Check-Out,1,2
20295,2017-06-15,0,1,0,1,0,Check-Out,0,2
20296,2017-06-15,0,0,0,0,0,Check-Out,0,2
20297,2017-06-15,1,0,0,0,0,Canceled,2,0
20298,2017-06-15,1,0,0,0,0,Canceled,0,2
20299,2017-06-15,0,0,0,0,0,Check-Out,2,2
20300,2017-06-15,1,0,0,0,0,No-Show,0,3
20301,2017-06-15,1,0,0,0,0,No-Show,0,2
20302,2017-06-15,0,0,0,0,0,Check-Out,2,4
20303,2017-06-15,0,0,0,0,0,Check-Out,2,5
20304,2017-06-15,0,1,0,1,0,Check-Out,2,2
20305,2017-06-15,0,0,0,0,0,Check-Out,0,1
20306,2017-06-16,1,0,0,0,0,Canceled,0,1
20307,2017-06-16,0,0,0,0,0,Check-Out,0,1
20308,2017-06-16,0,0,0,0,0,Check-Out,2,4
20309,2017-06-16,1,0,0,0,0,Canceled,0,4
20310,2017-06-16,0,0,0,0,0,Check-Out,2,7
20311,2017-06-16,0,0,0,0,0,Check-Out,4,10
20312,2017-06-16,0,0,0,0,0,Check-Out,2,5
20313,2017-06-16,1,0,0,0,0,Canceled,1,2
20314,2017-06-16,1,0,0,0,0,Canceled,2,5
20315,2017-06-16,0,0,0,0,0,Check-Out,0,2
20316,2017-06-16,0,1,0,0,0,Check-Out,0,1
20317,2017-06-16,0,0,0,0,0,Check-Out,1,3
20318,2017-06-16,1,0,0,0,0,No-Show,0,2
20319,2017-06-16,1,0,0,0,0,Canceled,2,2
20320,2017-06-16,0,0,0,1,0,Check-Out,0,2
20321,2017-06-16,0,0,0,0,0,Check-Out,0,3
20322,2017-06-16,0,1,1,15,0,Check-Out,0,3
20323,2017-06-16,1,0,0,0,0,Canceled,2,3
20324,2017-06-16,1,1,1,2,0,Canceled,2,1
20325,2017-06-16,1,1,1,7,0,Canceled,0,1
20326,2017-06-16,1,0,0,0,0,Canceled,0,2
20327,2017-06-16,1,0,0,0,0,Canceled,1,4
20328,2017-06-16,1,0,0,0,0,Canceled,0,3
20329,2017-06-16,0,0,0,0,0,Check-Out,2,3
20330,2017-06-17,1,0,0,0,0,Canceled,0,3
20331,2017-06-17,1,0,0,0,0,Canceled,3,6
20332,2017-06-17,0,0,0,0,0,Check-Out,2,7
20333,2017-06-17,0,0,0,0,0,Check-Out,2,6
20334,2017-06-17,1,0,0,0,0,Canceled,2,5
20335,2017-06-17,1,0,0,0,0,Canceled,2,7
20336,2017-06-17,1,0,0,0,0,Canceled,2,6
20337,2017-06-17,1,0,0,0,0,Canceled,1,3
20338,2017-06-17,0,1,0,0,0,Check-Out,0,0
20339,2017-06-17,0,0,0,0,0,Check-Out,4,10
20340,2017-06-17,1,0,0,0,0,Canceled,1,2
20341,2017-06-17,0,1,0,1,0,Check-Out,0,2
20342,2017-06-17,0,0,0,0,0,Check-Out,0,4
20343,2017-06-17,0,0,0,0,0,Check-Out,1,4
20344,2017-06-17,0,0,0,0,0,Check-Out,2,4
20345,2017-06-17,1,0,0,0,0,Canceled,0,1
20346,2017-06-17,0,0,0,0,0,Check-Out,0,1
20347,2017-06-17,0,0,0,0,0,Check-Out,0,3
20348,2017-06-17,0,0,0,0,0,Check-Out,2,5
20349,2017-06-17,1,1,2,1,0,Canceled,2,2
20350,2017-06-17,0,0,0,0,0,Check-Out,0,2
20351,2017-06-17,0,0,0,1,0,Check-Out,0,1
20352,2017-06-18,0,0,0,0,0,Check-Out,0,5
20353,2017-06-18,1,0,0,0,0,Canceled,2,4
20354,2017-06-18,0,1,0,1,0,Check-Out,0,1
20355,2017-06-18,0,0,0,0,0,Check-Out,1,5
20356,2017-06-18,0,0,0,0,0,Check-Out,4,10
20357,2017-06-18,0,0,0,0,0,Check-Out,2,6
20358,2017-06-18,0,0,0,0,0,Check-Out,2,8
20359,2017-06-18,1,0,0,0,0,No-Show,3,5
20360,2017-06-18,1,0,0,0,0,Canceled,0,2
20361,2017-06-18,0,0,0,0,0,Check-Out,0,2
20362,2017-06-18,0,0,0,0,0,Check-Out,2,10
20363,2017-06-18,0,1,0,2,0,Check-Out,0,3
20364,2017-06-18,0,0,0,0,0,Check-Out,0,1
20365,2017-06-18,1,0,0,0,0,Canceled,3,7
20366,2017-06-18,0,1,0,3,0,Check-Out,0,4
20367,2017-06-18,0,0,0,0,0,Check-Out,2,5
20368,2017-06-18,0,0,0,0,0,Check-Out,0,3
20369,2017-06-18,0,0,0,0,0,Check-Out,0,4
20370,2017-06-18,1,0,0,0,0,Canceled,2,5
20371,2017-06-18,1,0,0,0,0,Canceled,0,3
20372,2017-06-18,1,0,0,0,0,Canceled,2,2
20373,2017-06-18,1,0,0,0,0,Canceled,2,0
20374,2017-06-18,1,0,0,0,0,Canceled,1,4
20375,2017-06-18,1,0,0,0,0,Canceled,2,1
20376,2017-06-19,1,0,0,0,0,Canceled,2,5
20377,2017-06-19,1,0,0,0,0,Canceled,0,1
20378,2017-06-19,1,0,0,0,0,Canceled,0,4
20379,2017-06-19,1,0,0,0,0,Canceled,2,3
20380,2017-06-19,0,0,0,0,0,Check-Out,4,10
20381,2017-06-19,1,0,0,0,0,Canceled,2,2
20382,2017-06-19,1,0,0,0,0,Canceled,1,1
20383,2017-06-19,1,0,0,0,0,Canceled,2,4
20384,2017-06-19,1,0,0,0,0,Canceled,0,3
20385,2017-06-19,1,0,0,0,0,Canceled,1,5
20386,2017-06-19,0,0,0,0,0,Check-Out,2,5
20387,2017-06-19,1,0,1,0,0,Canceled,0,3
20388,2017-06-19,0,0,0,0,0,Check-Out,1,5
20389,2017-06-19,1,0,0,0,0,Canceled,4,10
20390,2017-06-19,0,0,0,0,0,Check-Out,1,1
20391,2017-06-19,0,0,0,0,0,Check-Out,1,2
20392,2017-06-19,0,0,0,0,0,Check-Out,1,3
20393,2017-06-19,0,0,0,0,0,Check-Out,3,7
20394,2017-06-19,0,0,0,0,0,Check-Out,1,0
20395,2017-06-19,1,0,0,0,0,Canceled,1,2
20396,2017-06-19,1,0,0,0,0,Canceled,2,1
20397,2017-06-19,0,0,0,1,0,Check-Out,1,3
20398,2017-06-19,0,0,0,0,0,Check-Out,1,4
20399,2017-06-20,0,1,0,16,0,Check-Out,2,0
20400,2017-06-20,0,1,1,19,0,Check-Out,2,0
20401,2017-06-20,1,0,0,0,0,Canceled,0,2
20402,2017-06-20,0,0,0,0,0,Check-Out,4,5
20403,2017-06-20,0,1,0,4,0,Check-Out,1,0
20404,2017-06-20,1,0,0,0,0,Canceled,2,6
20405,2017-06-20,1,0,0,0,0,Canceled,1,4
20406,2017-06-20,1,0,0,0,0,Canceled,2,7
20407,2017-06-20,1,0,0,0,0,Canceled,0,1
20408,2017-06-20,0,0,0,0,0,Check-Out,0,2
20409,2017-06-20,0,0,0,4,0,Check-Out,4,6
20410,2017-06-20,0,1,0,1,0,Check-Out,2,3
20411,2017-06-20,1,0,0,0,0,Canceled,0,4
20412,2017-06-20,1,0,0,0,0,Canceled,0,5
20413,2017-06-20,0,1,0,6,0,Check-Out,1,0
20414,2017-06-20,1,0,0,0,0,Canceled,1,0
20415,2017-06-20,0,0,0,0,0,Check-Out,4,6
20416,2017-06-20,0,1,0,1,0,Check-Out,2,0
20417,2017-06-20,1,0,0,0,0,Canceled,0,3
20418,2017-06-20,1,0,0,0,0,Canceled,2,3
20419,2017-06-20,0,0,0,0,0,Check-Out,2,5
20420,2017-06-20,1,0,0,0,0,Canceled,2,5
20421,2017-06-20,1,0,0,0,0,Canceled,1,1
20422,2017-06-20,1,0,0,0,0,Canceled,1,2
20423,2017-06-20,0,0,0,0,0,Check-Out,1,0
20424,2017-06-20,0,0,0,0,0,Check-Out,2,3
20425,2017-06-20,0,0,0,0,0,Check-Out,2,0
20426,2017-06-20,0,0,0,0,0,Check-Out,2,1
20427,2017-06-20,0,0,0,0,0,Check-Out,4,9
20428,2017-06-20,0,0,0,0,0,Check-Out,2,4
20429,2017-06-20,0,0,0,0,0,Check-Out,2,2
20430,2017-06-20,1,0,0,0,0,Canceled,2,1
20431,2017-06-21,1,0,0,0,0,Canceled,0,2
20432,2017-06-21,1,0,0,0,0,Canceled,2,1
20433,2017-06-21,0,1,0,2,0,Check-Out,0,1
20434,2017-06-21,1,0,0,0,0,Canceled,2,3
20435,2017-06-21,1,0,0,0,0,Canceled,2,2
20436,2017-06-21,0,1,0,1,0,Check-Out,0,1
20437,2017-06-21,1,0,0,0,0,Canceled,1,4
20438,2017-06-21,1,0,0,0,0,Canceled,2,5
20439,2017-06-21,1,0,0,0,0,Canceled,0,1
20440,2017-06-21,1,0,0,0,0,Canceled,0,4
20441,2017-06-21,1,0,0,0,0,Canceled,0,3
20442,2017-06-21,0,1,1,23,0,Check-Out,0,1
20443,2017-06-21,0,0,0,0,0,Check-Out,3,6
20444,2017-06-21,1,0,0,0,0,Canceled,1,2
20445,2017-06-21,0,0,0,0,0,Check-Out,1,1
20446,2017-06-21,0,0,0,0,0,Check-Out,0,1
20447,2017-06-21,0,0,0,0,0,Check-Out,4,7
20448,2017-06-21,0,0,0,0,0,Check-Out,2,2
20449,2017-06-21,0,0,0,0,0,Check-Out,2,3
20450,2017-06-21,0,0,0,0,0,Check-Out,4,6
20451,2017-06-21,0,0,0,0,0,Check-Out,2,5
20452,2017-06-21,0,0,0,0,0,Check-Out,4,10
20453,2017-06-21,0,0,0,0,0,Check-Out,2,1
20454,2017-06-22,0,1,0,1,0,Check-Out,4,10
20455,2017-06-22,1,0,0,0,0,No-Show,0,1
20456,2017-06-22,0,1,0,6,0,Check-Out,0,1
20457,2017-06-22,0,1,1,13,0,Check-Out,0,1
20458,2017-06-22,1,0,0,0,0,Canceled,0,3
20459,2017-06-22,1,0,0,0,0,Canceled,2,2
20460,2017-06-22,0,0,0,0,0,Check-Out,2,5
20461,2017-06-22,0,0,0,0,0,Check-Out,3,7
20462,2017-06-22,0,0,0,3,0,Check-Out,0,2
20463,2017-06-22,0,1,0,0,0,Check-Out,0,1
20464,2017-06-22,1,0,0,0,0,Canceled,2,1
20465,2017-06-22,1,0,0,0,0,Canceled,1,5
20466,2017-06-22,0,0,0,0,0,Check-Out,4,10
20467,2017-06-22,0,0,0,0,0,Check-Out,2,7
20468,2017-06-22,1,0,0,0,0,No-Show,0,3
20469,2017-06-22,1,0,0,0,0,Canceled,4,10
20470,2017-06-22,0,0,0,0,0,Check-Out,4,7
20471,2017-06-22,0,1,1,5,0,Check-Out,0,1
20472,2017-06-22,1,0,0,0,0,Canceled,1,3
20473,2017-06-22,1,0,0,0,0,Canceled,1,2
20474,2017-06-22,0,1,1,10,0,Check-Out,0,1
20475,2017-06-22,0,0,0,0,0,Check-Out,1,2
20476,2017-06-22,0,0,0,0,0,Check-Out,0,1
20477,2017-06-22,1,0,0,0,0,Canceled,2,0
20478,2017-06-22,0,0,0,0,0,Check-Out,2,3
20479,2017-06-22,1,0,0,0,0,Canceled,2,5
20480,2017-06-22,1,0,0,0,0,Canceled,2,6
20481,2017-06-22,0,0,0,0,0,Check-Out,2,2
20482,2017-06-22,1,0,0,0,0,Canceled,2,3
20483,2017-06-22,1,0,0,0,0,Canceled,0,2
20484,2017-06-22,0,0,0,0,0,Check-Out,0,2
20485,2017-06-22,0,1,4,16,0,Check-Out,0,1
20486,2017-06-22,0,1,0,15,0,Check-Out,0,2
20487,2017-06-23,1,0,0,0,0,Canceled,1,3
20488,2017-06-23,0,1,1,2,0,Check-Out,0,1
20489,2017-06-23,0,1,6,66,0,Check-Out,0,3
20490,2017-06-23,1,0,0,0,0,Canceled,1,0
20491,2017-06-23,1,0,0,0,0,Canceled,2,3
20492,2017-06-23,0,1,0,2,0,Check-Out,0,1
20493,2017-06-23,0,1,0,4,0,Check-Out,0,3
20494,2017-06-23,1,0,0,0,0,Canceled,2,4
20495,2017-06-23,1,0,0,0,0,Canceled,2,5
20496,2017-06-23,0,0,0,0,0,Check-Out,2,5
20497,2017-06-23,0,1,1,3,0,Check-Out,0,1
20498,2017-06-23,1,0,0,0,0,Canceled,1,2
20499,2017-06-23,0,0,0,0,0,Check-Out,4,10
